id_wil;kecamatan;kabupaten;provinsi
170304  ;Kec. Manganitu Selatan;Kab. Kep. Sangihe;Prov. Sulawesi Utara
170409  ;Kec. Damau;Kab. Kepulauan Talaud;Prov. Sulawesi Utara
170415  ;Kec. Beo Utara;Kab. Kepulauan Talaud;Prov. Sulawesi Utara
170605  ;Kec. Likupang Timur;Kab. Minahasa Utara;Prov. Sulawesi Utara
170518  ;Kec. Amurang Timur;Kab. Minahasa Selatan;Prov. Sulawesi Utara
170910  ;Kec. Tagulandang Utara;Kab. Kepulauan Sitaro;Prov. Sulawesi Utara
176008  ;Kec. Tuminting;Kota Manado;Prov. Sulawesi Utara
171012  ;Kec. Ratahan Timur;Kab. Minahasa Tenggara;Prov. Sulawesi Utara
171203  ;Kec. Pinolosian;Kab. Bolaang Mongondaw Selatan;Prov. Sulawesi Utara
171003  ;Kec. Belang;Kab. Minahasa Tenggara;Prov. Sulawesi Utara
176107  ;Kec. Lembeh Utara;Kota Bitung;Prov. Sulawesi Utara
171104  ;Kec. Modayag;Kab. Bolaang Mongondaw Timur;Prov. Sulawesi Utara
176101  ;Kec. Ranowulu;Kota Bitung;Prov. Sulawesi Utara
180107  ;Kec. Buko;Kab. Banggai Kepulauan;Prov. Sulawesi Tengah
176005  ;Kec. Bunaken;Kota Manado;Prov. Sulawesi Utara
180106  ;Kec. Bulagi;Kab. Banggai Kepulauan;Prov. Sulawesi Tengah
170909  ;Kec. Tagulandang Selatan;Kab. Kepulauan Sitaro;Prov. Sulawesi Utara
171204  ;Kec. Pinolosian Timur;Kab. Bolaang Mongondaw Selatan;Prov. Sulawesi Utara
180110  ;Kec. Bulagi Selatan;Kab. Banggai Kepulauan;Prov. Sulawesi Tengah
171001  ;Kec. Ratatotok;Kab. Minahasa Tenggara;Prov. Sulawesi Utara
171201  ;Kec. Bolaang Uki;Kab. Bolaang Mongondaw Selatan;Prov. Sulawesi Utara
176201  ;Kec. Tomohon Utara;Kota Tomohon;Prov. Sulawesi Utara
170608  ;Kec. Kalawat;Kab. Minahasa Utara;Prov. Sulawesi Utara
176006  ;Kec. Wanea;Kota Manado;Prov. Sulawesi Utara
171004  ;Kec. Ratahan;Kab. Minahasa Tenggara;Prov. Sulawesi Utara
176106  ;Kec. Aertembaga;Kota Bitung;Prov. Sulawesi Utara
170907  ;Kec. Siau Timur Selatan;Kab. Kepulauan Sitaro;Prov. Sulawesi Utara
176001  ;Kec. Malalayang;Kota Manado;Prov. Sulawesi Utara
176304  ;Kec. Kotamobagu Selatan;Kota. Kotamobagu;Prov. Sulawesi Utara
176104  ;Kec. Madidir;Kota Bitung;Prov. Sulawesi Utara
170908  ;Kec. Tagulandang;Kab. Kepulauan Sitaro;Prov. Sulawesi Utara
171007  ;Kec. Touluaan Selatan;Kab. Minahasa Tenggara;Prov. Sulawesi Utara
176105  ;Kec. Maesa;Kota Bitung;Prov. Sulawesi Utara
171011  ;Kec. Pasan;Kab. Minahasa Tenggara;Prov. Sulawesi Utara
171105  ;Kec. Modayag Barat;Kab. Bolaang Mongondaw Timur;Prov. Sulawesi Utara
176108  ;Kec. Lembeh Selatan;Kota Bitung;Prov. Sulawesi Utara
171205  ;Kec. Pinolosian Tengah;Kab. Bolaang Mongondaw Selatan;Prov. Sulawesi Utara
176302  ;Kec. Kotamobagu Timur;Kota. Kotamobagu;Prov. Sulawesi Utara
176004  ;Kec. Mapanget;Kota Manado;Prov. Sulawesi Utara
171103  ;Kec.Tutuyan;Kab. Bolaang Mongondaw Timur;Prov. Sulawesi Utara
176301  ;Kec. Kotamobagu Barat;Kota. Kotamobagu;Prov. Sulawesi Utara
171202  ;Kec. Posigadan;Kab. Bolaang Mongondaw Selatan;Prov. Sulawesi Utara
176009  ;Kec. Singkil;Kota Manado;Prov. Sulawesi Utara
176102  ;Kec. Matuari;Kota Bitung;Prov. Sulawesi Utara
180105  ;Kec. Liang;Kab. Banggai Kepulauan;Prov. Sulawesi Tengah
171005  ;Kec. Tombatu;Kab. Minahasa Tenggara;Prov. Sulawesi Utara
171102  ;Kec. Nuangan;Kab. Bolaang Mongondaw Timur;Prov. Sulawesi Utara
171101  ;Kec. Kotabunan;Kab. Bolaang Mongondaw Timur;Prov. Sulawesi Utara
171008  ;Kec. Silian Raya;Kab. Minahasa Tenggara;Prov. Sulawesi Utara
171006  ;Kec. Touluaan;Kab. Minahasa Tenggara;Prov. Sulawesi Utara
170609  ;Kec. Talawaan;Kab. Minahasa Utara;Prov. Sulawesi Utara
171009  ;Kec. Tombatu Timur;Kab. Minahasa Tenggara;Prov. Sulawesi Utara
180103  ;Kec. Totikum;Kab. Banggai Kepulauan;Prov. Sulawesi Tengah
180104  ;Kec. Tinangkung;Kab. Banggai Kepulauan;Prov. Sulawesi Tengah
171002  ;Kec. Pusomaen;Kab. Minahasa Tenggara;Prov. Sulawesi Utara
176303  ;Kec. Kotamobagu Utara;Kota. Kotamobagu;Prov. Sulawesi Utara
176007  ;Kec. Tikala;Kota Manado;Prov. Sulawesi Utara
176103  ;Kec. Girian;Kota Bitung;Prov. Sulawesi Utara
176003  ;Kec. Wenang;Kota Manado;Prov. Sulawesi Utara
176002  ;Kec. Sario;Kota Manado;Prov. Sulawesi Utara
180118  ;Kec. Peling Tengah;Kab. Banggai Kepulauan;Prov. Sulawesi Tengah
180234  ;Kec. Sindue Tombusabora;Kab. Donggala;Prov. Sulawesi Tengah
180303  ;Kec. Pamona Utara;Kab. Parigi Mautong;Prov. Sulawesi Tengah
180213  ;Kec. Balaesang;Kab. Donggala;Prov. Sulawesi Tengah
180323  ;Kec. Lore Timur;Kab. Parigi Mautong;Prov. Sulawesi Tengah
180117  ;Kec. Tinangkung Utara;Kab. Banggai Kepulauan;Prov. Sulawesi Tengah
180322  ;Pamona Puselemba;Kab. Parigi Mautong;Prov. Sulawesi Tengah
180120  ;Kec. Buko Selatan;Kab. Banggai Kepulauan;Prov. Sulawesi Tengah
180407  ;Kec. Lamala;Kab. Banggai;Prov. Sulawesi Tengah
176203  ;Kec. Tomohon Selatan;Kota Tomohon;Prov. Sulawesi Utara
180403  ;Kec. Bunta;Kab. Banggai;Prov. Sulawesi Tengah
180236  ;Kec. Sojol Utara;Kab. Donggala;Prov. Sulawesi Tengah
180409  ;Kec. Bualemo;Kab. Banggai;Prov. Sulawesi Tengah
180405  ;Kec. Luwuk;Kab. Banggai;Prov. Sulawesi Tengah
180401  ;Kec. Toili;Kab. Banggai;Prov. Sulawesi Tengah
180314  ;Kec. Pamona Timur;Kab. Parigi Mautong;Prov. Sulawesi Tengah
180224  ;Kec. Banawa Selatan;Kab. Donggala;Prov. Sulawesi Tengah
176204  ;Kec. Tomohon Timur;Kota Tomohon;Prov. Sulawesi Utara
180324  ;Kec. Lore Peore;Kab. Parigi Mautong;Prov. Sulawesi Tengah
180305  ;Kec. Poso Pesisir;Kab. Parigi Mautong;Prov. Sulawesi Tengah
180235  ;Kec. Sindue Tobata;Kab. Donggala;Prov. Sulawesi Tengah
180408  ;Kec. Balantak;Kab. Banggai;Prov. Sulawesi Tengah
180227  ;Kec. Pinembani;Kab. Donggala;Prov. Sulawesi Tengah
180119  ;Kec. Bulagi Utara;Kab. Banggai Kepulauan;Prov. Sulawesi Tengah
180209  ;Kec. Labuan;Kab. Donggala;Prov. Sulawesi Tengah
180220  ;Kec. Rio Pakava;Kab. Donggala;Prov. Sulawesi Tengah
176205  ;Kec. Tomohon Barat;Kota Tomohon;Prov. Sulawesi Utara
180406  ;Kec. Pagimana;Kab. Banggai;Prov. Sulawesi Tengah
180116  ;Kec. Tinangkung Selatan;Kab. Banggai Kepulauan;Prov. Sulawesi Tengah
180237  ;Kec. Balaesang Tanjung;Kab. Donggala;Prov. Sulawesi Tengah
180199  ;Totikum Selatan;Kab. Banggai Kepulauan;Prov. Sulawesi Tengah
180315  ;Kec. Lore Tengah;Kab. Parigi Mautong;Prov. Sulawesi Tengah
180325  ;Pamona Tenggara;Kab. Parigi Mautong;Prov. Sulawesi Tengah
180413  ;Kec. Masama;Kab. Banggai;Prov. Sulawesi Tengah
180304  ;Kec. Lore Utara;Kab. Parigi Mautong;Prov. Sulawesi Tengah
180307  ;Kec. Poso Kota;Kab. Parigi Mautong;Prov. Sulawesi Tengah
180412  ;Kec. Luwuk Timur;Kab. Banggai;Prov. Sulawesi Tengah
180225  ;Kec. Tanantovea;Kab. Donggala;Prov. Sulawesi Tengah
180214  ;Kec. Damsol;Kab. Donggala;Prov. Sulawesi Tengah
180306  ;Kec. Lage;Kab. Parigi Mautong;Prov. Sulawesi Tengah
180316  ;Kec. Pamona Barat;Kab. Parigi Mautong;Prov. Sulawesi Tengah
180210  ;Kec. Sindue;Kab. Donggala;Prov. Sulawesi Tengah
180411  ;Kec. Nuhon;Kab. Banggai;Prov. Sulawesi Tengah
180402  ;Kec. Batui;Kab. Banggai;Prov. Sulawesi Tengah
180212  ;Kec. Sirenja;Kab. Donggala;Prov. Sulawesi Tengah
180410  ;Kec. Toili Barat;Kab. Banggai;Prov. Sulawesi Tengah
180233  ;Kec. Banawa Tengah;Kab. Donggala;Prov. Sulawesi Tengah
180216  ;Kec. Sojol;Kab. Donggala;Prov. Sulawesi Tengah
180302  ;Kec. Lore Selatan;Kab. Parigi Mautong;Prov. Sulawesi Tengah
180404  ;Kec. Kintom;Kab. Banggai;Prov. Sulawesi Tengah
180802  ;Kec. Parigi;Kab. Poso;Prov. Sulawesi Tengah
180701  ;Kec. Menui Kepulauan;Kab. Marowali;Prov. Sulawesi Tengah
180903  ;Kec. Ampana Tete;Kab. Tojo Una-Una;Prov. Sulawesi Tengah
180603  ;Kec. Dondo;Kab. Toli-Toli;Prov. Sulawesi Tengah
180820  ;Kec. Parigi Tengah;Kab. Poso;Prov. Sulawesi Tengah
180508  ;Kec. Gadung;Kab. Buol;Prov. Sulawesi Tengah
180511  ;Kec. Paleleh Barat;Kab. Buol;Prov. Sulawesi Tengah
180610  ;Kec. Dako Pemean;Kab. Toli-Toli;Prov. Sulawesi Tengah
180704  ;Kec. Bungku Barat;Kab. Marowali;Prov. Sulawesi Tengah
180606  ;Kec. Utara Toli-Toli;Kab. Toli-Toli;Prov. Sulawesi Tengah
180320  ;Kec. Lore Barat;Kab. Parigi Mautong;Prov. Sulawesi Tengah
180507  ;Kec. Bukal;Kab. Buol;Prov. Sulawesi Tengah
180810  ;Kec. Tinombo Selatan;Kab. Poso;Prov. Sulawesi Tengah
180702  ;Kec. Bungku Selatan;Kab. Marowali;Prov. Sulawesi Tengah
180890  ;Ongka Malino;Kab. Poso;Prov. Sulawesi Tengah
180816  ;Kec. Ribulu;Kab. Poso;Prov. Sulawesi Tengah
180805  ;Kec. Tomini;Kab. Poso;Prov. Sulawesi Tengah
180609  ;Kec. Lampasio;Kab. Toli-Toli;Prov. Sulawesi Tengah
180821  ;Balinggi;Kab. Poso;Prov. Sulawesi Tengah
180819  ;Kec. Taopa;Kab. Poso;Prov. Sulawesi Tengah
180604  ;Kec. Baolan;Kab. Toli-Toli;Prov. Sulawesi Tengah
180512  ;Lakea;Kab. Buol;Prov. Sulawesi Tengah
180602  ;Kec. Dampal Utara;Kab. Toli-Toli;Prov. Sulawesi Tengah
180803  ;Kec. Ampibabo;Kab. Poso;Prov. Sulawesi Tengah
180801  ;Kec. Sausu;Kab. Poso;Prov. Sulawesi Tengah
180605  ;Kec. Galang;Kab. Toli-Toli;Prov. Sulawesi Tengah
180510  ;Kec. Karamat;Kab. Buol;Prov. Sulawesi Tengah
180504  ;Kec. Bunobogu;Kab. Buol;Prov. Sulawesi Tengah
180904  ;Kec. Ampana Kota;Kab. Tojo Una-Una;Prov. Sulawesi Tengah
180711  ;Kec. Witaponda;Kab. Marowali;Prov. Sulawesi Tengah
180709  ;Kec. Bahodopi;Kab. Marowali;Prov. Sulawesi Tengah
180817  ;Kec. Siniu;Kab. Poso;Prov. Sulawesi Tengah
180505  ;Kec. Paleleh;Kab. Buol;Prov. Sulawesi Tengah
180503  ;Kec. Bokat;Kab. Buol;Prov. Sulawesi Tengah
180811  ;Kec. Parigi Selatan;Kab. Poso;Prov. Sulawesi Tengah
180608  ;Kec. Basidondo;Kab. Toli-Toli;Prov. Sulawesi Tengah
180902  ;Kec. Ulubongka;Kab. Tojo Una-Una;Prov. Sulawesi Tengah
180906  ;Kec. Walea Kepulauan;Kab. Tojo Una-Una;Prov. Sulawesi Tengah
180321  ;Kec. Poso Kota Selatan;Kab. Parigi Mautong;Prov. Sulawesi Tengah
180815  ;Kec. Parigi Utara;Kab. Poso;Prov. Sulawesi Tengah
180703  ;Kec. Bungku Tengah;Kab. Marowali;Prov. Sulawesi Tengah
180501  ;Kec. Biau;Kab. Buol;Prov. Sulawesi Tengah
180891  ;Bolano;Kab. Poso;Prov. Sulawesi Tengah
180713  ;Kec. Bumi Raya;Kab. Marowali;Prov. Sulawesi Tengah
180506  ;Kec. Tiloan;Kab. Buol;Prov. Sulawesi Tengah
180812  ;Kec. Mepanga;Kab. Poso;Prov. Sulawesi Tengah
180607  ;Kec. Ogo Deide;Kab. Toli-Toli;Prov. Sulawesi Tengah
180502  ;Kec. Momunu;Kab. Buol;Prov. Sulawesi Tengah
180814  ;Kec. Parigi Barat;Kab. Poso;Prov. Sulawesi Tengah
180905  ;Kec. Una - Una;Kab. Tojo Una-Una;Prov. Sulawesi Tengah
180818  ;Kec. Palasa;Kab. Poso;Prov. Sulawesi Tengah
180804  ;Kec. Tinombo;Kab. Poso;Prov. Sulawesi Tengah
181010  ;Kec. Marawola;Kab. Sigi;Prov. Sulawesi Tengah
190109  ;Kec. Turikale;Kab. Maros;Prov. Sulawesi Selatan
181007  ;Kec. Dolo;Kab. Sigi;Prov. Sulawesi Tengah
190302  ;Kec. Bajeng;Kab. Gowa;Prov. Sulawesi Selatan
181002  ;Kec. Pipikoro;Kab. Sigi;Prov. Sulawesi Tengah
190314  ;Kec. Bontolempangan;Kab. Gowa;Prov. Sulawesi Selatan
181011  ;Kec. Kinovaru;Kab. Sigi;Prov. Sulawesi Tengah
190209  ;Kec. Sigeri;Kab. Pangkajene Kepulauan;Prov. Sulawesi Selatan
190301  ;Kec. Bontonompo;Kab. Gowa;Prov. Sulawesi Selatan
190113  ;Kec. Tompobulu;Kab. Maros;Prov. Sulawesi Selatan
190312  ;Kec. Tombolo Pao;Kab. Gowa;Prov. Sulawesi Selatan
186001  ;Kec. Palu Barat;Kota Palu;Prov. Sulawesi Tengah
181003  ;Kec. Kulawi Selatan;Kab. Sigi;Prov. Sulawesi Tengah
190106  ;Kec. Camba;Kab. Maros;Prov. Sulawesi Selatan
190211  ;Kec. Tondong Tallasa;Kab. Pangkajene Kepulauan;Prov. Sulawesi Selatan
181012  ;Kec. Marawola Barat;Kab. Sigi;Prov. Sulawesi Tengah
190114  ;Kec. Cenrana;Kab. Maros;Prov. Sulawesi Selatan
190303  ;Kec. Pallangga;Kab. Gowa;Prov. Sulawesi Selatan
190313  ;Kec. Manuju;Kab. Gowa;Prov. Sulawesi Selatan
190304  ;Kec. Somba Opu;Kab. Gowa;Prov. Sulawesi Selatan
190208  ;Kec. Ma`rang;Kab. Pangkajene Kepulauan;Prov. Sulawesi Selatan
190305  ;Kec. Bontomarannu;Kab. Gowa;Prov. Sulawesi Selatan
186003  ;Kec. Palu Timur;Kota Palu;Prov. Sulawesi Tengah
190102  ;Kec. Maros Baru;Kab. Maros;Prov. Sulawesi Selatan
180808  ;Kec. Kasimbar;Kab. Poso;Prov. Sulawesi Tengah
180907  ;Kec. Togean;Kab. Tojo Una-Una;Prov. Sulawesi Tengah
181006  ;Kec. Nokilalaki;Kab. Sigi;Prov. Sulawesi Tengah
190307  ;Kec. Tinggi Moncong;Kab. Gowa;Prov. Sulawesi Selatan
190309  ;Kec. Tompobulu;Kab. Gowa;Prov. Sulawesi Selatan
190212  ;Kec. Mandalle;Kab. Pangkajene Kepulauan;Prov. Sulawesi Selatan
181014  ;Kec. Gumbasa;Kab. Sigi;Prov. Sulawesi Tengah
180909  ;Kec. Walea Besar;Kab. Tojo Una-Una;Prov. Sulawesi Tengah
190213  ;Liukang Tupabbiring Utara;Kab. Pangkajene Kepulauan;Prov. Sulawesi Selatan
190111  ;Kec. Lau;Kab. Maros;Prov. Sulawesi Selatan
190315  ;Kec. Pattallassang;Kab. Gowa;Prov. Sulawesi Selatan
190311  ;Kec. Biring Bulu;Kab. Gowa;Prov. Sulawesi Selatan
181013  ;Kec. Sigibiromaru;Kab. Sigi;Prov. Sulawesi Tengah
181015  ;Kec. Tanambulava;Kab. Sigi;Prov. Sulawesi Tengah
181001  ;Kec. Kulawi;Kab. Sigi;Prov. Sulawesi Tengah
190308  ;Kec. Bungaya;Kab. Gowa;Prov. Sulawesi Selatan
190210  ;Kec. Minasatene;Kab. Pangkajene Kepulauan;Prov. Sulawesi Selatan
190306  ;Kec. Parang Loe;Kab. Gowa;Prov. Sulawesi Selatan
190108  ;Kec. Moncongloe;Kab. Maros;Prov. Sulawesi Selatan
186004  ;Kec. Palu Utara;Kota Palu;Prov. Sulawesi Tengah
190105  ;Kec. Tanralili;Kab. Maros;Prov. Sulawesi Selatan
186002  ;Kec. Palu Selatan;Kota Palu;Prov. Sulawesi Tengah
181008  ;Kec. Dolo Selatan;Kab. Sigi;Prov. Sulawesi Tengah
190207  ;Kec. Labakkang;Kab. Pangkajene Kepulauan;Prov. Sulawesi Selatan
190310  ;Kec. Barombong;Kab. Gowa;Prov. Sulawesi Selatan
190101  ;Kec. Mandai;Kab. Maros;Prov. Sulawesi Selatan
190110  ;Kec. Marusu;Kab. Maros;Prov. Sulawesi Selatan
190206  ;Kec. Bungoro;Kab. Pangkajene Kepulauan;Prov. Sulawesi Selatan
181005  ;Kec. Palolo;Kab. Sigi;Prov. Sulawesi Tengah
180908  ;Kec. Tojo Barat;Kab. Tojo Una-Una;Prov. Sulawesi Tengah
190112  ;Kec. Simbang;Kab. Maros;Prov. Sulawesi Selatan
190107  ;Kec. Mallawa;Kab. Maros;Prov. Sulawesi Selatan
190103  ;Kec. Maros Utara;Kab. Maros;Prov. Sulawesi Selatan
181009  ;Kec. Dolo Barat;Kab. Sigi;Prov. Sulawesi Tengah
180809  ;Kec. Torue;Kab. Poso;Prov. Sulawesi Tengah
181004  ;Kec. Lindu;Kab. Sigi;Prov. Sulawesi Tengah
190804  ;Kec. Bola;Kab. Wajo;Prov. Sulawesi Selatan
190802  ;Kec. Tempe;Kab. Wajo;Prov. Sulawesi Selatan
190408  ;Kec. Pattallassang;Kab. Takalar;Prov. Sulawesi Selatan
190317  ;Kec. Parigi;Kab. Gowa;Prov. Sulawesi Selatan
190719  ;Kec. Tellu Siattinge;Kab. Bone;Prov. Sulawesi Selatan
190710  ;Kec. Cina;Kab. Bone;Prov. Sulawesi Selatan
190204  ;Kec. Pangkajene;Kab. Pangkajene Kepulauan;Prov. Sulawesi Selatan
190717  ;Kec. Palakka;Kab. Bone;Prov. Sulawesi Selatan
190718  ;Kec. Awangpone;Kab. Bone;Prov. Sulawesi Selatan
190203  ;Kec. Liukang Tapabiring;Kab. Pangkajene Kepulauan;Prov. Sulawesi Selatan
190721  ;Kec. Ajangale;Kab. Bone;Prov. Sulawesi Selatan
190511  ;Kec. Tarowang;Kab. Jeneponto;Prov. Sulawesi Selatan
190703  ;Kec. Kajuara;Kab. Bone;Prov. Sulawesi Selatan
190410  ;Kec. Galesong;Kab. Takalar;Prov. Sulawesi Selatan
190502  ;Kec. Tamalatea;Kab. Jeneponto;Prov. Sulawesi Selatan
190604  ;Kec. Soppeng Riaja;Kab. Barru;Prov. Sulawesi Selatan
190726  ;Kec. Tanete Riattang Timur;Kab. Bone;Prov. Sulawesi Selatan
190504  ;Kec. Batang;Kab. Jeneponto;Prov. Sulawesi Selatan
190318  ;Kec. Bajeng Barat;Kab. Gowa;Prov. Sulawesi Selatan
190715  ;Kec. Bengo;Kab. Bone;Prov. Sulawesi Selatan
190607  ;Kec. Pujananting;Kab. Barru;Prov. Sulawesi Selatan
190716  ;Kec. Ulaweng;Kab. Bone;Prov. Sulawesi Selatan
190720  ;Kec. Amali;Kab. Bone;Prov. Sulawesi Selatan
190401  ;Kec. Mangarabombang;Kab. Takalar;Prov. Sulawesi Selatan
190723  ;Kec. Cenrana;Kab. Bone;Prov. Sulawesi Selatan
190507  ;Kec. Bontoramba;Kab. Jeneponto;Prov. Sulawesi Selatan
190714  ;Kec. Lamuru;Kab. Bone;Prov. Sulawesi Selatan
190404  ;Kec. Polombangkeng Utara;Kab. Takalar;Prov. Sulawesi Selatan
190508  ;Kec. Turatea;Kab. Jeneponto;Prov. Sulawesi Selatan
190803  ;Kec. Pammana;Kab. Wajo;Prov. Sulawesi Selatan
190805  ;Kec. Takkalala;Kab. Wajo;Prov. Sulawesi Selatan
190503  ;Kec. Binamu;Kab. Jeneponto;Prov. Sulawesi Selatan
190205  ;Kec. Balocci;Kab. Pangkajene Kepulauan;Prov. Sulawesi Selatan
190724  ;Kec. Tanete Riattang Barat;Kab. Bone;Prov. Sulawesi Selatan
190409  ;Kec. Sanrobone;Kab. Takalar;Prov. Sulawesi Selatan
190316  ;Kec. Bontonompo Selatan;Kab. Gowa;Prov. Sulawesi Selatan
190406  ;Kec. Galesong Utara;Kab. Takalar;Prov. Sulawesi Selatan
190709  ;Kec. Sibulue;Kab. Bone;Prov. Sulawesi Selatan
190602  ;Kec. Tanete Rilau;Kab. Barru;Prov. Sulawesi Selatan
190402  ;Kec. Mappakasunggu;Kab. Takalar;Prov. Sulawesi Selatan
190713  ;Kec. Lappariaja;Kab. Bone;Prov. Sulawesi Selatan
190708  ;Kec. Mare;Kab. Bone;Prov. Sulawesi Selatan
190722  ;Kec. Dua Boccoe;Kab. Bone;Prov. Sulawesi Selatan
190606  ;Kec. Balusu;Kab. Barru;Prov. Sulawesi Selatan
190711  ;Kec. Barebbo;Kab. Bone;Prov. Sulawesi Selatan
190806  ;Kec. Sajo Anging;Kab. Wajo;Prov. Sulawesi Selatan
190510  ;Kec. Rumbia;Kab. Jeneponto;Prov. Sulawesi Selatan
190605  ;Kec. Mallusetasi;Kab. Barru;Prov. Sulawesi Selatan
190501  ;Kec. Bangkala;Kab. Jeneponto;Prov. Sulawesi Selatan
190702  ;Kec. Kahu;Kab. Bone;Prov. Sulawesi Selatan
190701  ;Kec. Bontocani;Kab. Bone;Prov. Sulawesi Selatan
190712  ;Kec. Ponre;Kab. Bone;Prov. Sulawesi Selatan
190509  ;Kec. Arungkeke;Kab. Jeneponto;Prov. Sulawesi Selatan
190601  ;Kec. Tanete Riaja;Kab. Barru;Prov. Sulawesi Selatan
190725  ;Kec. Tanete Riattang;Kab. Bone;Prov. Sulawesi Selatan
190505  ;Kec. Kelara;Kab. Jeneponto;Prov. Sulawesi Selatan
190603  ;Kec. Barru;Kab. Barru;Prov. Sulawesi Selatan
190727  ;Kec. Tellu Limpoe;Kab. Bone;Prov. Sulawesi Selatan
190506  ;Kec. Bangkala Barat;Kab. Jeneponto;Prov. Sulawesi Selatan
190405  ;Kec. Galesong Selatan;Kab. Takalar;Prov. Sulawesi Selatan
190908  ;Kec. Citta;Kab. Soppeng;Prov. Sulawesi Selatan
191203  ;Kec. Sinjai Selatan;Kab. Sinjai;Prov. Sulawesi Selatan
191004  ;Kec. Ulu Ere;Kab. Bantaeng;Prov. Sulawesi Selatan
191002  ;Kec. Bantaeng;Kab. Bantaeng;Prov. Sulawesi Selatan
190901  ;Kec. Mariowiwawo;Kab. Soppeng;Prov. Sulawesi Selatan
191407  ;Kec. Duampanua;Kab. Pinrang;Prov. Sulawesi Selatan
190706  ;Kec. Patimpeng;Kab. Bone;Prov. Sulawesi Selatan
191105  ;Kec. Hero Lange-Lange;Kab. Bulukumba;Prov. Sulawesi Selatan
191301  ;Kec. Pasimarannu;Kab. Selayar;Prov. Sulawesi Selatan
190811  ;Kec. Keera;Kab. Wajo;Prov. Sulawesi Selatan
191106  ;Kec. Kajang;Kab. Bulukumba;Prov. Sulawesi Selatan
191007  ;Kec. Gantarang Keke;Kab. Bantaeng;Prov. Sulawesi Selatan
191306  ;Kec. Bontomanai;Kab. Selayar;Prov. Sulawesi Selatan
191209  ;Kec. Pulau Sembilan;Kab. Sinjai;Prov. Sulawesi Selatan
190705  ;Kec. Tonra;Kab. Bone;Prov. Sulawesi Selatan
191204  ;Kec. Tellu Limpoe;Kab. Sinjai;Prov. Sulawesi Selatan
191304  ;Kec. Bontoharu;Kab. Selayar;Prov. Sulawesi Selatan
190812  ;Kec. Pitumpanua;Kab. Wajo;Prov. Sulawesi Selatan
190808  ;Kec. Tanasitolo;Kab. Wajo;Prov. Sulawesi Selatan
191101  ;Kec. Gantarang;Kab. Bulukumba;Prov. Sulawesi Selatan
190813  ;Kec. Gilireng;Kab. Wajo;Prov. Sulawesi Selatan
190905  ;Kec. Donri-Donri;Kab. Soppeng;Prov. Sulawesi Selatan
191307  ;Kec. Benteng;Kab. Selayar;Prov. Sulawesi Selatan
191206  ;Kec. Sinjai Tengah;Kab. Sinjai;Prov. Sulawesi Selatan
191102  ;Kec. Ujung Bulu;Kab. Bulukumba;Prov. Sulawesi Selatan
191308  ;Kec. Taka Bonerate;Kab. Selayar;Prov. Sulawesi Selatan
191303  ;Kec. Bontosikuyu;Kab. Selayar;Prov. Sulawesi Selatan
191207  ;Kec. Sinjai Utara;Kab. Sinjai;Prov. Sulawesi Selatan
191001  ;Kec. Bissappu;Kab. Bantaeng;Prov. Sulawesi Selatan
191003  ;Kec. Tompobulu;Kab. Bantaeng;Prov. Sulawesi Selatan
191311  ;Kec. Buki;Kab. Selayar;Prov. Sulawesi Selatan
191410  ;Kec. Tiroang;Kab. Pinrang;Prov. Sulawesi Selatan
190907  ;Kec. Ganra;Kab. Soppeng;Prov. Sulawesi Selatan
190810  ;Kec. Maniang Pajo;Kab. Wajo;Prov. Sulawesi Selatan
191390  ;Pasimasunggu;Kab. Selayar;Prov. Sulawesi Selatan
190906  ;Kec. Mario Riawa;Kab. Soppeng;Prov. Sulawesi Selatan
191208  ;Kec. Bulupoddo;Kab. Sinjai;Prov. Sulawesi Selatan
191406  ;Kec. Cempa;Kab. Pinrang;Prov. Sulawesi Selatan
191107  ;Kec. Bulukumba;Kab. Bulukumba;Prov. Sulawesi Selatan
191104  ;Kec. Bontotiro;Kab. Bulukumba;Prov. Sulawesi Selatan
190902  ;Kec. Lalabata;Kab. Soppeng;Prov. Sulawesi Selatan
191404  ;Kec. Watang Sawitto;Kab. Pinrang;Prov. Sulawesi Selatan
190903  ;Kec. Liliriaja;Kab. Soppeng;Prov. Sulawesi Selatan
190904  ;Kec. Lili Rilau;Kab. Soppeng;Prov. Sulawesi Selatan
191205  ;Kec. Sinjai Timur;Kab. Sinjai;Prov. Sulawesi Selatan
191006  ;Kec. Pa`jukukang;Kab. Bantaeng;Prov. Sulawesi Selatan
191005  ;Kec. Ere Merasa;Kab. Bantaeng;Prov. Sulawesi Selatan
191405  ;Kec. Patampanua;Kab. Pinrang;Prov. Sulawesi Selatan
190809  ;Kec. Belawa;Kab. Wajo;Prov. Sulawesi Selatan
191305  ;Kec. Bontomatene;Kab. Selayar;Prov. Sulawesi Selatan
191008  ;Kec. Sinoa;Kab. Bantaeng;Prov. Sulawesi Selatan
191309  ;Kec. Pasilambena;Kab. Selayar;Prov. Sulawesi Selatan
191310  ;Kec. Pasimasunggu Timur;Kab. Selayar;Prov. Sulawesi Selatan
191408  ;Kec. Lembang;Kab. Pinrang;Prov. Sulawesi Selatan
190707  ;Kec. Libureng;Kab. Bone;Prov. Sulawesi Selatan
190814  ;Kec. Penrang;Kab. Wajo;Prov. Sulawesi Selatan
191103  ;Kec. Bontobahari;Kab. Bulukumba;Prov. Sulawesi Selatan
